name,recclass,mass (g),fall,year,reclat,reclong
Pecora Escarpment 02057,H6,2.28,Found,2002,-85.63333,-68.7
Pecora Escarpment 02058,L6,6.64,Found,2002,-85.63333,-68.7
Pecora Escarpment 02059,L5,19.41,Found,2002,-85.63333,-68.7
Pecora Escarpment 02060,H6,25.9,Found,2002,-85.63333,-68.7
Pecora Escarpment 02061,L5,5.5,Found,2002,-85.63333,-68.7
Pecora Escarpment 02062,H6,2.1,Found,2002,-85.63333,-68.7
Pecora Escarpment 02063,H6,5.6,Found,2002,-85.63333,-68.7
Pecora Escarpment 02064,H5,5.5,Found,2002,-85.63333,-68.7
Pecora Escarpment 02067,H5,4751.3,Found,2002,-85.63333,-68.7
Pecora Escarpment 02068,LL6,640.1,Found,2002,-85.63333,-68.7
Pecora Escarpment 02069,LL6,244.2,Found,2002,-85.63333,-68.7
Pecora Escarpment 02070,H5,518,Found,2002,-85.63333,-68.7
Pecora Escarpment 02071,L5,1175,Found,2002,-85.63333,-68.7
Pecora Escarpment 02072,LL6,1021.9,Found,2002,-85.63333,-68.7
Pecora Escarpment 02073,LL5,259.6,Found,2002,-85.63333,-68.7
Pecora Escarpment 02074,LL5,147.03,Found,2002,-85.63333,-68.7
Pecora Escarpment 02075,L5,224.76,Found,2002,-85.63333,-68.7
Pecora Escarpment 02076,L5,96.65,Found,2002,-85.63333,-68.7
Pecora Escarpment 02077,LL6,113.92,Found,2002,-85.63333,-68.7
Pecora Escarpment 02078,LL5,25.61,Found,2002,-85.63333,-68.7
Pecora Escarpment 02079,H5,2.99,Found,2002,-85.63333,-68.7
Pecora Escarpment 02080,L6,11.5,Found,2002,-85.63333,-68.7
MacAlpine Hills 02460,LL6,54.2,Found,2002,-84.21667,160.5
MacAlpine Hills 02472,L5,2.57,Found,2002,-84.21667,160.5
MacAlpine Hills 02474,H6,3.12,Found,2002,-84.21667,160.5
MacAlpine Hills 02475,H5,6.63,Found,2002,-84.21667,160.5
MacAlpine Hills 02476,H5,6.8,Found,2002,-84.21667,160.5
MacAlpine Hills 02477,H5,5.85,Found,2002,-84.21667,160.5
MacAlpine Hills 02478,H5,8.78,Found,2002,-84.21667,160.5
MacAlpine Hills 02479,H6,0.38,Found,2002,-84.21667,160.5
MacAlpine Hills 02480,H5,1.76,Found,2002,-84.21667,160.5
MacAlpine Hills 02481,H6,1.04,Found,2002,-84.21667,160.5
MacAlpine Hills 02482,H5,2.53,Found,2002,-84.21667,160.5
MacAlpine Hills 02483,H4,0.59,Found,2002,-84.21667,160.5
MacAlpine Hills 02485,H5,4.03,Found,2002,-84.21667,160.5
MacAlpine Hills 02486,L4,10.48,Found,2002,-84.21667,160.5
MacAlpine Hills 02487,H5,17.56,Found,2002,-84.21667,160.5
MacAlpine Hills 02488,L6,20.86,Found,2002,-84.21667,160.5
MacAlpine Hills 02489,H5,6.02,Found,2002,-84.21667,160.5
MacAlpine Hills 02497,L5,13.7,Found,2002,-84.21667,160.5
MacAlpine Hills 02520,H6,9.46,Found,2002,-84.21667,160.5
MacAlpine Hills 02522,Eucrite-unbr,5.7,Found,2002,-84.21667,160.5
MacAlpine Hills 02523,LL5,3.54,Found,2002,-84.21667,160.5
MacAlpine Hills 02524,H6,2.38,Found,2002,-84.21667,160.5
MacAlpine Hills 02525,H6,0.24,Found,2002,-84.21667,160.5
MacAlpine Hills 02526,LL6,0.22,Found,2002,-84.21667,160.5
MacAlpine Hills 02527,Eucrite-br,3.7,Found,2002,-84.21667,160.5
MacAlpine Hills 02528,CV3,5.61,Found,2002,-84.21667,160.5
MacAlpine Hills 02529,H6,3.02,Found,2002,-84.21667,160.5
MacAlpine Hills 02530,L5,4.3,Found,2002,-84.21667,160.5
MacAlpine Hills 02532,H6,0.2,Found,2002,-84.21667,160.5
MacAlpine Hills 02533,L5,0.6,Found,2002,-84.21667,160.5
MacAlpine Hills 02534,L5,1.1,Found,2002,-84.21667,160.5
MacAlpine Hills 02535,CM2,14.4,Found,2002,-84.21667,160.5
MacAlpine Hills 02536,L5,1.2,Found,2002,-84.21667,160.5
MacAlpine Hills 02538,L5,54.5,Found,2002,-84.21667,160.5
MacAlpine Hills 02539,LL6,96.6,Found,2002,-84.21667,160.5
MacAlpine Hills 02550,H6,7.6,Found,2002,-84.21667,160.5
MacAlpine Hills 02551,LL5,6.7,Found,2002,-84.21667,160.5
MacAlpine Hills 02552,CM2,0.3,Found,2002,-84.21667,160.5
MacAlpine Hills 02554,H6,0.2,Found,2002,-84.21667,160.5
MacAlpine Hills 02555,H5,1.7,Found,2002,-84.21667,160.5
MacAlpine Hills 02556,E3,1.41,Found,2002,-84.21667,160.5
MacAlpine Hills 02557,H6,1.5,Found,2002,-84.21667,160.5
MacAlpine Hills 02559,L5,0.9,Found,2002,-84.21667,160.5
MacAlpine Hills 02603,H5,3.1,Found,2002,-84.21667,160.5
MacAlpine Hills 02604,H6,32.9,Found,2002,-84.21667,160.5
MacAlpine Hills 02605,H6,34.4,Found,2002,-84.21667,160.5
MacAlpine Hills 02606,CM2,7.2,Found,2002,-84.21667,160.5
MacAlpine Hills 02607,H5,6.4,Found,2002,-84.21667,160.5
MacAlpine Hills 02608,H6,29.7,Found,2002,-84.21667,160.5
MacAlpine Hills 02610,H5,2.6,Found,2002,-84.21667,160.5
MacAlpine Hills 02611,H5,7.79,Found,2002,-84.21667,160.5
MacAlpine Hills 02612,H5,19.03,Found,2002,-84.21667,160.5
MacAlpine Hills 02613,LL5,1.37,Found,2002,-84.21667,160.5
MacAlpine Hills 02614,H5,5.88,Found,2002,-84.21667,160.5
MacAlpine Hills 02616,H5,7.25,Found,2002,-84.21667,160.5
MacAlpine Hills 02617,H6,5.31,Found,2002,-84.21667,160.5
MacAlpine Hills 02618,H5,3.98,Found,2002,-84.21667,160.5
MacAlpine Hills 02619,L4,8.06,Found,2002,-84.21667,160.5
MacAlpine Hills 02654,H6,0.24,Found,2002,-84.21667,160.5
MacAlpine Hills 02630,H5,133.4,Found,2002,-84.21667,160.5
MacAlpine Hills 02631,H6,74.8,Found,2002,-84.21667,160.5
MacAlpine Hills 02632,H6,102.9,Found,2002,-84.21667,160.5
MacAlpine Hills 02633,H5,29.5,Found,2002,-84.21667,160.5
MacAlpine Hills 02634,L5,12.3,Found,2002,-84.21667,160.5
MacAlpine Hills 02635,EL3,17.9,Found,2002,-84.21667,160.5
MacAlpine Hills 02636,H5,45.5,Found,2002,-84.21667,160.5
MacAlpine Hills 02637,H5,14,Found,2002,-84.21667,160.5
MacAlpine Hills 02638,H6,6.8,Found,2002,-84.21667,160.5
MacAlpine Hills 02639,H5,4.7,Found,2002,-84.21667,160.5
MacAlpine Hills 02641,H5,2.58,Found,2002,-84.21667,160.5
MacAlpine Hills 02642,L5,1.78,Found,2002,-84.21667,160.5
MacAlpine Hills 02643,H5,9.59,Found,2002,-84.21667,160.5
MacAlpine Hills 02644,H5,23.27,Found,2002,-84.21667,160.5
MacAlpine Hills 02645,H5,3.18,Found,2002,-84.21667,160.5
MacAlpine Hills 02646,H6,7.63,Found,2002,-84.21667,160.5
MacAlpine Hills 02647,H6,2.59,Found,2002,-84.21667,160.5
MacAlpine Hills 02648,H5,5.15,Found,2002,-84.21667,160.5
MacAlpine Hills 02649,H6,0.2,Found,2002,-84.21667,160.5
MacAlpine Hills 02650,H5,0.36,Found,2002,-84.21667,160.5
MacAlpine Hills 02651,H6,0.36,Found,2002,-84.21667,160.5
MacAlpine Hills 02652,H6,0.55,Found,2002,-84.21667,160.5
MacAlpine Hills 02653,H6,0.21,Found,2002,-84.21667,160.5
MacAlpine Hills 02655,H6,0.6,Found,2002,-84.21667,160.5
MacAlpine Hills 02656,H5,0.48,Found,2002,-84.21667,160.5
MacAlpine Hills 02657,H4,0.45,Found,2002,-84.21667,160.5
MacAlpine Hills 02658,CM2,1.27,Found,2002,-84.21667,160.5
MacAlpine Hills 02659,LL5,1.02,Found,2002,-84.21667,160.5
MacAlpine Hills 02666,Howardite,20.3,Found,2002,-84.21667,160.5
MacAlpine Hills 02667,LL6,7.5,Found,2002,-84.21667,160.5
MacAlpine Hills 02680,LL5,10.49,Found,2002,-84.21667,160.5
MacAlpine Hills 02681,H5,3.8,Found,2002,-84.21667,160.5
MacAlpine Hills 02682,LL5,3.4,Found,2002,-84.21667,160.5
MacAlpine Hills 02683,LL5,9.92,Found,2002,-84.21667,160.5
MacAlpine Hills 02684,L5,1.81,Found,2002,-84.21667,160.5
MacAlpine Hills 02685,H5,2.36,Found,2002,-84.21667,160.5
MacAlpine Hills 02686,L5,0.18,Found,2002,-84.21667,160.5
MacAlpine Hills 02687,H5,14.15,Found,2002,-84.21667,160.5
MacAlpine Hills 02688,H5,0.77,Found,2002,-84.21667,160.5
MacAlpine Hills 02689,L5,0.11,Found,2002,-84.21667,160.5
MacAlpine Hills 02690,L6,0.38,Found,2002,-84.21667,160.5
MacAlpine Hills 02691,H4,2.08,Found,2002,-84.21667,160.5
MacAlpine Hills 02692,LL6,0.24,Found,2002,-84.21667,160.5
MacAlpine Hills 02693,H5,0.16,Found,2002,-84.21667,160.5
MacAlpine Hills 02694,H6,0.12,Found,2002,-84.21667,160.5
MacAlpine Hills 02695,H6,0.77,Found,2002,-84.21667,160.5
MacAlpine Hills 02696,H6,0.31,Found,2002,-84.21667,160.5
MacAlpine Hills 02698,LL5,0.15,Found,2002,-84.21667,160.5
MacAlpine Hills 02699,H6,0.4,Found,2002,-84.21667,160.5
MacAlpine Hills 02700,H6,10.68,Found,2002,-84.21667,160.5
MacAlpine Hills 02701,CM2,10.11,Found,2002,-84.21667,160.5
MacAlpine Hills 02702,H5,4.45,Found,2002,-84.21667,160.5
MacAlpine Hills 02703,Howardite,19.3,Found,2002,-84.21667,160.5
MacAlpine Hills 02704,H5,12.55,Found,2002,-84.21667,160.5
MacAlpine Hills 02705,H5,57.97,Found,2002,-84.21667,160.5
MacAlpine Hills 02706,LL5,17.01,Found,2002,-84.21667,160.5
MacAlpine Hills 02707,LL5,7.94,Found,2002,-84.21667,160.5
MacAlpine Hills 02708,H5,1.19,Found,2002,-84.21667,160.5
MacAlpine Hills 02709,LL6,0.28,Found,2002,-84.21667,160.5
MacAlpine Hills 02750,L-imp melt,9.1,Found,2002,-84.21667,160.5
MacAlpine Hills 02751,H5,2.1,Found,2002,-84.21667,160.5
MacAlpine Hills 02752,L5,19.4,Found,2002,-84.21667,160.5
MacAlpine Hills 02753,L5,9.7,Found,2002,-84.21667,160.5
MacAlpine Hills 02754,H5,14.1,Found,2002,-84.21667,160.5
MacAlpine Hills 02756,L5,11.8,Found,2002,-84.21667,160.5
MacAlpine Hills 02757,H5,1.1,Found,2002,-84.21667,160.5
MacAlpine Hills 02758,L5,1.2,Found,2002,-84.21667,160.5
MacAlpine Hills 02759,H5,1.9,Found,2002,-84.21667,160.5
MacAlpine Hills 02830,H5,321.4,Found,2002,-84.21667,160.5
MacAlpine Hills 02831,H5,142.6,Found,2002,-84.21667,160.5
MacAlpine Hills 02832,H5,148.1,Found,2002,-84.21667,160.5
MacAlpine Hills 02833,H3.7,134.1,Found,2002,-84.21667,160.5
MacAlpine Hills 02834,H6,125.4,Found,2002,-84.21667,160.5
MacAlpine Hills 02835,H6,66.7,Found,2002,-84.21667,160.5
MacAlpine Hills 02836,H6,63,Found,2002,-84.21667,160.5
MacAlpine Hills 02837,EL3,188.6,Found,2002,-84.21667,160.5
MacAlpine Hills 02838,L5,157.2,Found,2002,-84.21667,160.5
MacAlpine Hills 02839,EL3,110.4,Found,2002,-84.21667,160.5
Queen Alexandra Range 02100,LL5,1007.5,Found,2002,-84,168
Queen Alexandra Range 02101,LL5,0.96,Found,2002,-84,168
Queen Alexandra Range 02102,LL5,7.39,Found,2002,-84,168
Queen Alexandra Range 02103,H5,4.33,Found,2002,-84,168
Queen Alexandra Range 02104,H5,9.86,Found,2002,-84,168
Queen Alexandra Range 02105,LL6,0.77,Found,2002,-84,168
Queen Alexandra Range 02106,H6,4.38,Found,2002,-84,168
Queen Alexandra Range 02107,H5,18.01,Found,2002,-84,168
Queen Alexandra Range 02108,LL5,0.79,Found,2002,-84,168
Queen Alexandra Range 02109,H5,5.28,Found,2002,-84,168
Queen Alexandra Range 02110,H5,136.62,Found,2002,-84,168
Queen Alexandra Range 02111,H5,19.51,Found,2002,-84,168
Queen Alexandra Range 02112,LL4,12.12,Found,2002,-84,168
Queen Alexandra Range 02113,H5,6.42,Found,2002,-84,168
Queen Alexandra Range 02114,H5,12.97,Found,2002,-84,168
Queen Alexandra Range 02115,H6,9.04,Found,2002,-84,168
Queen Alexandra Range 02116,H5,4.62,Found,2002,-84,168
Queen Alexandra Range 02117,L4,4.71,Found,2002,-84,168
Queen Alexandra Range 02118,LL5,4.61,Found,2002,-84,168
Queen Alexandra Range 02119,LL5,3.88,Found,2002,-84,168
Queen Alexandra Range 02120,LL5,15.47,Found,2002,-84,168
Queen Alexandra Range 02121,LL4,18.1,Found,2002,-84,168
Queen Alexandra Range 02122,LL4,5.06,Found,2002,-84,168
Queen Alexandra Range 02123,LL4,10.36,Found,2002,-84,168
Queen Alexandra Range 02124,H6,11.25,Found,2002,-84,168
Queen Alexandra Range 02125,LL4,17.18,Found,2002,-84,168
Queen Alexandra Range 02126,LL5,3.8,Found,2002,-84,168
Queen Alexandra Range 02127,LL4,5.43,Found,2002,-84,168
Queen Alexandra Range 02128,LL4,4.76,Found,2002,-84,168
Queen Alexandra Range 02129,H4,15.36,Found,2002,-84,168
Queen Alexandra Range 02130,LL5,1.26,Found,2002,-84,168
Queen Alexandra Range 02131,LL5,11.55,Found,2002,-84,168
Queen Alexandra Range 02132,L5,5.39,Found,2002,-84,168
Queen Alexandra Range 02133,H6,12.85,Found,2002,-84,168
Queen Alexandra Range 02134,LL4,8.68,Found,2002,-84,168
Queen Alexandra Range 02135,H6,9.59,Found,2002,-84,168
Queen Alexandra Range 02136,H5,1.82,Found,2002,-84,168
Queen Alexandra Range 02137,LL4,5.49,Found,2002,-84,168
Queen Alexandra Range 02138,H5,10.56,Found,2002,-84,168
Queen Alexandra Range 02139,LL5,1.3,Found,2002,-84,168
Queen Alexandra Range 02140,H5,14.79,Found,2002,-84,168
Queen Alexandra Range 02141,LL5,19.69,Found,2002,-84,168
Queen Alexandra Range 02142,H5,2.19,Found,2002,-84,168
Queen Alexandra Range 02143,H5,7.86,Found,2002,-84,168
Queen Alexandra Range 02144,H5,5.93,Found,2002,-84,168
Queen Alexandra Range 02145,L4,0.83,Found,2002,-84,168
Queen Alexandra Range 02146,L6,1.2,Found,2002,-84,168
Queen Alexandra Range 02147,L5,4.6,Found,2002,-84,168
Queen Alexandra Range 02148,H6,12.14,Found,2002,-84,168
Queen Alexandra Range 02149,LL5,1.32,Found,2002,-84,168
Queen Alexandra Range 02150,H6,2,Found,2002,-84,168
Queen Alexandra Range 02151,H6,3.8,Found,2002,-84,168
Queen Alexandra Range 02152,L6,0.5,Found,2002,-84,168
Queen Alexandra Range 02153,LL5,1,Found,2002,-84,168
Queen Alexandra Range 02154,LL5,2.1,Found,2002,-84,168
Queen Alexandra Range 02155,LL5,9.6,Found,2002,-84,168
Queen Alexandra Range 02156,LL5,4.8,Found,2002,-84,168
Queen Alexandra Range 02157,LL5,7.8,Found,2002,-84,168
Queen Alexandra Range 02159,H6,3.6,Found,2002,-84,168
Queen Alexandra Range 02160,LL5,286.6,Found,2002,-84,168
Queen Alexandra Range 02161,L5,91.44,Found,2002,-84,168
Queen Alexandra Range 02162,H5,26.78,Found,2002,-84,168
Queen Alexandra Range 02163,H6,122.62,Found,2002,-84,168
Queen Alexandra Range 02164,H5,82.82,Found,2002,-84,168
Queen Alexandra Range 02165,H5,50.99,Found,2002,-84,168
Queen Alexandra Range 02166,H5,60.66,Found,2002,-84,168
Queen Alexandra Range 02167,L5,73.34,Found,2002,-84,168
Queen Alexandra Range 02168,H5,50.63,Found,2002,-84,168
Queen Alexandra Range 02169,LL4,58.48,Found,2002,-84,168
Queen Alexandra Range 02170,LL6,24.9,Found,2002,-84,168
Queen Alexandra Range 02171,H5,15.35,Found,2002,-84,168
Queen Alexandra Range 02172,L5,11.5,Found,2002,-84,168
Queen Alexandra Range 02173,H5,6.04,Found,2002,-84,168
Queen Alexandra Range 02174,H5,5.88,Found,2002,-84,168
Queen Alexandra Range 02175,H5,9.94,Found,2002,-84,168
Queen Alexandra Range 02177,LL5,1.9,Found,2002,-84,168
Queen Alexandra Range 02178,LL5,0.55,Found,2002,-84,168
Queen Alexandra Range 02179,L5,3.17,Found,2002,-84,168
Queen Alexandra Range 02180,LL4,51.54,Found,2002,-84,168
Queen Alexandra Range 02181,H5,25.46,Found,2002,-84,168
Queen Alexandra Range 02182,H5,29.1,Found,2002,-84,168
Queen Alexandra Range 02183,LL5,26.66,Found,2002,-84,168
Queen Alexandra Range 02184,LL5,14.45,Found,2002,-84,168
Queen Alexandra Range 02185,LL5,15.23,Found,2002,-84,168
Queen Alexandra Range 02186,H5,37.88,Found,2002,-84,168
Queen Alexandra Range 02187,L5,9.66,Found,2002,-84,168
Queen Alexandra Range 02188,H5,29.23,Found,2002,-84,168
Queen Alexandra Range 02189,LL4,27.09,Found,2002,-84,168
Grove Mountains 020039,L5,166.1,Found,2002,-73.16306,75.05472
Grove Mountains 020038,L4,25.6,Found,2002,-73.14361,75.0575
Grove Mountains 020040,L5,31.7,Found,2002,-73.13472,75.04278
Grove Mountains 020015,CK4,10.1,Found,2002,-73.12139,75.10639
Grove Mountains 020032,LL3,1.91,Found,2002,-73.11417,75.16889
Grove Mountains 020010,LL3,2.5,Found,2002,-73.11389,75.105
Grove Mountains 020011,L3,0.55,Found,2002,-73.11333,75.10389
Grove Mountains 020035,L3,6.32,Found,2002,-73.10806,75.20417
Grove Mountains 020037,LL4,1.64,Found,2002,-73.10556,75.17056
Grove Mountains 020041,LL4,1.41,Found,2002,-73.10528,75.15222
Grove Mountains 020014,LL4,2.72,Found,2002,-73.105,75.17139
Grove Mountains 020003,LL5,4.76,Found,2002,-73.10417,75.17944
Grove Mountains 020033,LL4,1.51,Found,2002,-73.10417,75.16778
Grove Mountains 020012,LL5,1.33,Found,2002,-73.10389,75.17
Grove Mountains 020013,LL4-6,7.4,Found,2002,-73.10333,75.17028
Grove Mountains 020034,LL3,24.6,Found,2002,-73.10333,75.17361
Grove Mountains 020036,LL3,1.1,Found,2002,-73.09889,75.175
Grove Mountains 020004,H4,2.24,Found,2002,-73.09806,75.17833
Grove Mountains 020008,H4,6.17,Found,2002,-73.09806,75.20917
Grove Mountains 020005,CM2,0.4,Found,2002,-73.0975,75.20472
Grove Mountains 020001,L4,3.37,Found,2002,-73.09722,75.175
Grove Mountains 020016,H3,1.53,Found,2002,-73.09694,75.19833
Grove Mountains 020002,LL5,4.89,Found,2002,-73.09667,75.175
Grove Mountains 020006,L3,1.67,Found,2002,-73.09639,75.2025
Grove Mountains 020017,CM2,2.2,Found,2002,-73.09639,75.18417
Grove Mountains 020018,H5,2.5,Found,2002,-73.09361,75.19056
Grove Mountains 020009,H5,2.11,Found,2002,-73.09222,75.19333
Grove Mountains 020007,H4,25.94,Found,2002,-73.08972,75.18944
Grove Mountains 020021,LL4,11.3,Found,2002,-73.08639,75.23306
Grove Mountains 020020,L6,2.56,Found,2002,-73.08611,75.23417
Grove Mountains 020022,H4,3.4,Found,2002,-73.08583,75.2075
Grove Mountains 020023,H5,2.69,Found,2002,-73.08583,75.20833
Grove Mountains 020031,H6,1.93,Found,2002,-73.08583,75.22
Grove Mountains 020019,LL5,10.1,Found,2002,-73.08389,75.21639
Grove Mountains 020024,H5,8.09,Found,2002,-73.08389,75.20833
Grove Mountains 020025,CM2,3.6,Found,2002,-73.0775,75.27528
Grove Mountains 020026,H5,12,Found,2002,-73.075,75.25528
Grove Mountains 020030,H4,0.5,Found,2002,-73.07444,75.27417
Grove Mountains 020028,LL4,10.1,Found,2002,-73.07306,75.26889
Grove Mountains 020029,L4,39.6,Found,2002,-73.07056,75.26556
Grove Mountains 020027,L6,428.8,Found,2002,-73.06917,75.27694
Old Homestead 003,Howardite,1780,Found,2002,-31.45278,127.8905
Myrtle Springs,H4,52.99,Found,2002,-30.45383,137.99017
Thuathe,H4/5,45300,Fell,2002,-29.33333,27.58333
Pitino,H5,1667,Found,2002,-27.46667,-60.58333
San Juan 002,H6,345,Found,2002,-25.575,-69.795
Blanca Estela,"Iron, IAB complex",15600,Found,2002,-25,-69.5
Tambo del Meteorito,H6,13.84,Found,2002,-23.981,-68.313
Cerro La Tiza,H4,3740,Found,2002,-14.53321,-75.77511
Maromandia,L6,6000,Fell,2002,-14.2,48.1
Gao-Guenie (b),CR,344,Found,2002,11.65,-2.18333
Kilabo,LL6,19000,Fell,2002,12.76667,9.8
Adrar Yaouelt,H5,2730,Found,2002,17.67987,10.03503
Aybut 001,H6,442.26,Found,2002,17.75793,53.99032
Dhofar 864,L6,1233,Found,2002,18.16333,54.16
Dhofar 1296,L5,48,Found,2002,18.16667,54.08333
Shişr 100,H4-5,579.1,Found,2002,18.20355,53.81112
Dhofar 939,H5,508,Found,2002,18.20833,54.12
Shişr 164,CV3,353,Found,2002,18.2525,53.998
Shişr 033,CR,1097.72,Found,2002,18.34725,53.7477
Dhofar 947,L5-6,170,Found,2002,18.35333,54.235
Shişr 036,H3,10175,Found,2002,18.50755,53.99325
Dhofar 929,L5,602,Found,2002,18.51667,54.22833
Shişr 103,H4,842.5,Found,2002,18.52173,53.80392
Dhofar 839,H5,126,Found,2002,18.52833,54.00333
Dhofar 954,H4,212,Found,2002,18.535,54.13333
Shişr 008,L5,244,Found,2002,18.54167,53.99833
Shişr 037,L5,1508.6,Found,2002,18.54202,53.93747
Dhofar 1006,L6,155.67,Found,2002,18.54293,54.00107
Shişr 105,L5,490.5,Found,2002,18.54353,53.97635
Shişr 038,L5,379.85,Found,2002,18.54588,53.93378
Shişr 039,L4-5,2123.2,Found,2002,18.54723,53.95703
Shişr 040,L4-5,121.41,Found,2002,18.54777,53.95012
Dhofar 1008,L5,76.45,Found,2002,18.54872,54.02702
Shişr 104,L5,550,Found,2002,18.55185,53.90912
Shişr 041,L5,1400.2,Found,2002,18.55282,53.9355
Dhofar 1010,H4,2298.4,Found,2002,18.55417,54.00253
Dhofar 1011,L3,292.8,Found,2002,18.55478,54.04272
Dhofar 1012,L6,144.87,Found,2002,18.55492,54.0293
Dhofar 1014,L4,298.27,Found,2002,18.55673,54.00083
Shişr 163,H4,1872.3,Found,2002,18.55712,53.91382
Dhofar 1015,EH4,63.53,Found,2002,18.55907,54.08162
Shişr 012,H4,802,Found,2002,18.56167,53.97167
Dhofar 941,L6,74,Found,2002,18.58167,54.19667
Dhofar 733,Lunar (anorth),98,Found,2002,18.58833,54.23
Adrar Madet 002,LL3,2200,Found,2002,18.61042,10.4941
Dhofar 1447,H~4,49.4,Found,2002,18.61667,54.18333
Dhofar 850,LL3,208,Found,2002,18.61833,54.155
Shişr 101,L6,1400,Found,2002,18.62618,53.91583
Shişr 102,L6,3600,Found,2002,18.6262,53.9156
Dhofar 841,H6,100,Found,2002,18.63,54.05
Dhofar 951,H6,274,Found,2002,18.63167,54.23167
Arlit,H5,20.1,Found,2002,18.673,7.34225
Jiddat al Harasis 076,L6,300.56,Found,2002,19.05003,55.44435
Dhofar 943,L5,166,Found,2002,19.05167,54.765
Dhofar 952,H6,68,Found,2002,19.065,54.76167
Dhofar 735,CM2,381,Found,2002,19.06833,54.78
Dhofar 926,L5,411,Found,2002,19.07333,54.74833
Dhofar 958,H5,400,Found,2002,19.085,54.77
Dhofar 957,H4,550,Found,2002,19.09167,54.38667
Dhofar 945,H5,74,Found,2002,19.095,54.73167
Dhofar 916,H4,1350,Found,2002,19.09667,54.79167
Dhofar 699,H4,444,Found,2002,19.10333,54.82833
Dhofar 1312,L/LL4,86,Found,2002,19.105,54.84333
Dhofar 931,L6,105,Found,2002,19.105,54.81833
Dhofar 935,H5,1500,Found,2002,19.105,54.81167
Dhofar 928,L5,178,Found,2002,19.11333,54.75
Dhofar 1298,H5,52,Found,2002,19.11667,54.785
Dhofar 949,H5,38,Found,2002,19.125,54.67833
Dhofar 953,H4,45,Found,2002,19.135,54.565
Dhofar 1190,H4,35,Found,2002,19.13667,54.56333
Dhofar 1299,H6,20,Found,2002,19.13667,54.785
Dhofar 927,H5,795,Found,2002,19.13667,54.56333
Dhofar 1300,H6,42,Found,2002,19.13833,54.65833
Dhofar 701,L5,220,Found,2002,19.14833,54.80333
Dhofar 862,H5,50,Found,2002,19.16,54.58667
Dhofar 924,L6,185,Found,2002,19.16333,54.66833
Dhofar 702,H4,2878,Found,2002,19.165,54.77667
Dhofar 946,LL5,2412,Found,2002,19.165,54.40333
Dhofar 942,L5,113,Found,2002,19.16667,54.40333
Dhofar 1017,H4,273.3,Found,2002,19.17203,54.79462
Jiddat al Harasis 105,H6,59.41,Found,2002,19.17935,56.11777
Dhofar 937,L5,67,Found,2002,19.18167,54.57833
Dhofar 743,L6,141,Found,2002,19.19333,54.70167
Dhofar 295,Ureilite,48,Found,2002,19.20833,54.64
Dhofar 956,L4,114,Found,2002,19.21667,54.65667
Jiddat al Harasis 098,H4,7521.32,Found,2002,19.2286,56.09232
Dhofar 1449,L/LL~6,1959,Found,2002,19.23,54.88
Jiddat al Harasis 056,H5,20,Found,2002,19.23,55.18167
Jiddat al Harasis 052,H6,220,Found,2002,19.23167,55.18333
Dhofar 696,L6,233,Found,2002,19.23667,54.75833
Dhofar 944,H5,86,Found,2002,19.24333,54.53667
Dhofar 719,L4,12,Found,2002,19.255,54.8
Dhofar 744,H6,132,Found,2002,19.26,54.805
Assamakka,"Iron, IVA-an",4400,Found,2002,19.26667,5.91667
Dhofar 695,H3.9,702,Found,2002,19.28167,54.83
Dhofar 1285,Ureilite,406,Found,2002,19.3025,54.555
Dhofar 1303,Ureilite,404,Found,2002,19.3025,54.555
Dhofar 1024,H5/6,1173,Found,2002,19.30618,54.49478
Dhofar 700,Diogenite,2770,Found,2002,19.30833,54.55167
Dhofar 1025,L6,39,Found,2002,19.30875,54.50178
Dhofar 718,L5,38,Found,2002,19.31333,54.85167
Dhofar 730,Lunar (anorth),108,Found,2002,19.325,54.79167
Dhofar 309,Lunar (anorth),81.3,Found,2002,19.32667,54.78833
Dhofar 310,Lunar (anorth),10.8,Found,2002,19.32833,54.785
Dhofar 838,H6,170,Found,2002,19.32833,54.76333
Dhofar 731,Lunar (anorth),36,Found,2002,19.33333,54.795
Dhofar 923,H3.9,190,Found,2002,19.335,54.66333
Dhofar 538,L5,230,Found,2002,19.33833,54.605
Dhofar 840,H4,126,Found,2002,19.34167,54.56
